,row,col,top
1327,201,368,1.0
1328,201,750,0.0
1329,201,961,0.0
1330,201,1097,1.0
1331,201,1207,1.0
1332,201,1368,0.0
1333,202,82,0.0
1334,202,240,0.0
1335,202,285,1.0
1336,202,818,1.0
1337,202,823,0.0
1338,202,1047,1.0
1339,202,1060,0.0
1340,202,1214,1.0
1341,203,259,0.0
1342,203,790,1.0
1343,203,865,1.0
1344,203,1080,1.0
1345,203,1127,1.0
1346,203,1208,1.0
1347,204,164,1.0
1348,204,264,1.0
1349,204,895,0.0
1350,205,143,0.0
1351,205,172,1.0
1352,205,272,1.0
1353,205,282,1.0
1354,205,317,1.0
1355,205,505,0.0
1356,205,650,0.0
1357,205,678,0.0
1358,205,743,0.0
1359,205,1105,0.0
1360,205,1185,1.0
1361,206,36,0.0
1362,206,319,1.0
1363,206,543,1.0
1364,206,1007,1.0
1365,207,158,1.0
1366,207,439,0.0
1367,207,453,1.0
1368,207,601,0.0
1369,207,1008,1.0
1370,207,1098,0.0
1371,207,1200,0.0
1372,208,40,0.0
1373,208,366,1.0
1374,208,407,0.0
1375,208,492,0.0
1376,208,620,0.0
1377,208,861,0.0
1378,208,1285,0.0
1379,208,1360,0.0
1380,209,25,0.0
1381,209,115,0.0
1382,209,255,1.0
1383,209,386,0.0
1384,209,430,0.0
1385,209,467,0.0
1386,209,478,0.0
1387,209,701,0.0
1388,209,1071,1.0
1389,209,1214,0.0
1390,209,1370,0.0
1391,210,103,0.0
1392,210,844,0.0
1393,210,920,0.0
1394,210,929,0.0
1395,210,986,1.0
1396,210,1008,1.0
1397,210,1193,0.0
1398,210,1318,0.0
1399,211,18,0.0
1400,211,461,1.0
1401,211,822,0.0
1402,211,833,1.0
1403,211,862,0.0
1404,212,359,0.0
1405,212,380,0.0
1406,212,415,0.0
1407,212,426,1.0
1408,212,631,0.0
1409,212,668,0.0
1410,212,844,0.0
1411,212,1015,1.0
1412,212,1198,0.0
1413,213,186,0.0
1414,213,355,0.0
1415,213,505,1.0
1416,213,514,1.0
1417,213,628,0.0
1418,213,718,0.0
1419,213,833,1.0
1420,213,1366,1.0
1421,214,272,0.0
1422,214,330,1.0
1423,214,1014,1.0
1424,214,1027,0.0
1425,214,1333,0.0
1426,215,86,0.0
1427,215,146,0.0
1428,215,236,0.0
1429,215,257,1.0
1430,215,276,1.0
1431,215,603,0.0
1432,215,653,1.0
1433,215,713,0.0
1434,215,857,1.0
1435,215,934,0.0
1436,215,1053,1.0
1437,215,1087,1.0
1438,216,146,0.0
1439,216,186,0.0
1440,216,326,1.0
1441,216,331,1.0
1442,216,434,1.0
1443,216,814,1.0
1444,216,1093,1.0
1445,216,1214,1.0
1446,216,1271,0.0
1447,216,1367,1.0
1448,217,12,0.0
1449,217,199,0.0
1450,217,310,0.0
1451,217,456,0.0
1452,217,488,0.0
1453,218,159,1.0
1454,218,240,0.0
1455,218,413,0.0
1456,218,437,1.0
1457,218,481,1.0
1458,218,962,0.0
1459,218,1230,1.0
1460,219,279,1.0
1461,219,333,1.0
1462,219,406,1.0
1463,219,586,0.0
1464,219,756,0.0
1465,219,950,0.0
1466,219,1005,1.0
1467,219,1326,1.0
1468,220,236,0.0
1469,220,264,0.0
1470,220,294,1.0
1471,220,407,1.0
1472,220,442,1.0
1473,220,692,0.0
1474,220,1219,1.0
1475,221,25,0.0
1476,221,55,0.0
1477,221,82,0.0
1478,221,107,0.0
1479,221,280,1.0
1480,221,408,1.0
1481,221,430,1.0
1482,221,455,1.0
1483,221,1024,1.0
1484,221,1128,0.0
1485,221,1292,1.0
1486,222,15,1.0
1487,222,135,0.0
1488,222,357,1.0
1489,222,416,1.0
1490,222,1192,1.0
1491,222,1245,0.0
1492,223,162,0.0
1493,223,253,1.0
1494,223,370,0.0
1495,223,385,1.0
1496,223,419,1.0
1497,223,551,0.0
1498,223,605,0.0
1499,223,713,0.0
1500,223,813,1.0
1501,223,1011,1.0
1502,223,1172,0.0
1503,223,1179,0.0
1504,224,207,0.0
1505,224,448,0.0
1506,224,598,0.0
1507,224,666,0.0
1508,224,677,0.0
1509,224,821,0.0
1510,224,1154,1.0
1511,224,1369,1.0
1512,225,436,0.0
1513,225,703,1.0
1514,225,990,0.0
1515,225,1343,0.0
1516,226,217,0.0
1517,226,251,1.0
1518,226,329,0.0
1519,226,740,0.0
1520,226,839,1.0
1521,226,1059,1.0
1522,226,1069,1.0
1523,226,1193,1.0
1524,226,1254,1.0
1525,227,275,0.0
1526,227,316,0.0
1527,227,388,0.0
1528,227,411,0.0
1529,227,675,0.0
1530,227,679,0.0
1531,227,811,0.0
1532,227,812,0.0
1533,227,1087,0.0
1534,227,1369,1.0
1535,228,140,1.0
1536,228,553,0.0
1537,228,1033,1.0
1538,228,1132,0.0
1539,229,288,1.0
1540,229,1037,1.0
1541,229,1064,1.0
1542,229,1073,1.0
1543,229,1193,1.0
1544,229,1327,1.0
1545,230,224,0.0
1546,230,256,0.0
1547,230,289,1.0
1548,230,373,1.0
1549,230,378,1.0
1550,230,408,0.0
1551,230,980,0.0
1552,230,1194,1.0
1553,230,1284,0.0
1554,231,126,1.0
1555,231,154,0.0
1556,231,292,1.0
1557,231,376,1.0
1558,231,405,0.0
1559,231,417,0.0
1560,231,468,0.0
1561,231,640,0.0
1562,231,660,1.0
1563,231,1015,1.0
1564,231,1021,1.0
1565,231,1236,0.0
1566,231,1316,0.0
1567,232,204,1.0
1568,232,315,0.0
1569,232,421,1.0
1570,232,503,0.0
1571,232,804,0.0
1572,232,1020,1.0
1573,232,1030,1.0
1574,233,21,0.0
1575,233,127,1.0
1576,233,540,0.0
1577,233,821,1.0
1578,233,973,0.0
1579,233,1046,1.0
1580,233,1325,0.0
1581,233,1365,0.0
1582,233,1368,0.0
1583,234,184,1.0
1584,234,341,1.0
1585,234,501,0.0
1586,234,523,0.0
1587,234,1038,0.0
1588,235,127,1.0
1589,235,198,1.0
1590,235,238,0.0
1591,235,350,0.0
1592,236,126,1.0
1593,236,215,1.0
1594,236,540,0.0
1595,236,544,0.0
1596,236,864,0.0
1597,236,1017,1.0
1598,236,1071,1.0
1599,236,1215,1.0
1600,236,1277,0.0
1601,237,159,1.0
1602,237,274,0.0
1603,237,346,1.0
1604,237,420,1.0
1605,237,634,0.0
1606,237,756,0.0
1607,237,1020,1.0
1608,237,1082,1.0
1609,237,1328,1.0
1610,238,126,1.0
1611,238,347,1.0
1612,238,897,0.0
1613,238,1021,1.0
1614,238,1108,1.0
1615,238,1196,0.0
1616,238,1256,1.0
1617,239,191,1.0
1618,239,878,0.0
1619,239,1049,1.0
1620,239,1075,1.0
1621,240,284,0.0
1622,240,294,1.0
1623,240,379,0.0
1624,240,408,0.0
1625,240,416,0.0
1626,240,464,1.0
1627,240,482,0.0
1628,240,1166,0.0
1629,241,351,1.0
1630,241,465,1.0
1631,241,505,0.0
1632,241,542,0.0
1633,241,962,0.0
1634,241,1051,1.0
1635,241,1181,1.0
1636,241,1296,0.0
1637,242,188,1.0
1638,242,283,0.0
1639,242,295,1.0
1640,242,352,1.0
1641,242,505,0.0
1642,242,509,0.0
1643,242,535,0.0
1644,242,694,0.0
1645,242,915,1.0
1646,242,1222,1.0
1647,243,134,0.0
1648,243,238,0.0
1649,243,443,0.0
1650,243,498,0.0
1651,243,605,0.0
1652,243,651,0.0
1653,243,736,0.0
1654,243,843,0.0
1655,243,868,1.0
1656,243,948,0.0
1657,243,1128,0.0
1658,244,108,0.0
1659,244,145,0.0
1660,244,155,0.0
1661,244,277,0.0
1662,244,609,0.0
1663,244,617,0.0
1664,244,715,0.0
1665,244,1202,1.0
1666,244,1301,1.0
1667,244,1313,0.0
1668,245,174,0.0
1669,245,198,0.0
1670,245,306,1.0
1671,245,406,1.0
1672,245,832,0.0
1673,245,973,0.0
1674,245,1180,1.0
1675,245,1241,0.0
1676,245,1387,1.0
1677,246,14,0.0
1678,246,117,0.0
1679,246,247,0.0
1680,246,313,0.0
1681,246,362,1.0
1682,246,365,1.0
1683,246,622,0.0
1684,246,836,1.0
1685,246,1152,1.0
1686,246,1181,1.0
1687,246,1211,1.0
1688,246,1219,0.0
1689,247,321,0.0
1690,247,755,0.0
1691,247,878,1.0
1692,247,909,0.0
1693,247,1095,1.0
1694,248,80,0.0
1695,248,296,1.0
1696,248,373,0.0
1697,248,422,1.0
1698,248,428,0.0
1699,248,1053,1.0
1700,248,1078,1.0
1701,248,1209,1.0
1702,249,129,0.0
1703,249,437,0.0
1704,249,491,0.0
1705,249,739,1.0
1706,249,956,0.0
1707,249,1004,0.0
1708,249,1387,1.0
1709,250,37,0.0
1710,250,183,1.0
1711,250,299,1.0
1712,250,520,0.0
1713,250,608,0.0
1714,250,674,0.0
1715,250,883,0.0
1716,250,1345,0.0
1717,251,307,0.0
1718,251,439,0.0
1719,251,483,1.0
1720,251,522,0.0
1721,251,612,0.0
1722,251,677,0.0
1723,251,912,0.0
1724,251,989,0.0
1725,251,999,0.0
1726,251,1093,0.0
1727,251,1112,1.0
1728,251,1118,0.0
1729,251,1174,1.0
1730,251,1193,0.0
1731,251,1260,1.0
1732,252,251,0.0
1733,252,345,0.0
1734,252,456,0.0
1735,252,577,0.0
1736,252,762,1.0
1737,252,939,0.0
1738,252,1019,1.0
1739,252,1056,1.0
1740,252,1070,0.0
1741,252,1200,1.0
1742,252,1224,1.0
1743,253,436,0.0
1744,253,700,0.0
1745,253,742,0.0
1746,253,745,0.0
1747,253,1064,1.0
1748,253,1081,1.0
1749,253,1122,1.0
1750,254,266,1.0
1751,254,377,1.0
1752,254,653,0.0
1753,254,905,0.0
1754,254,1225,1.0
1755,254,1270,1.0
1756,254,1275,1.0
1757,255,52,0.0
1758,255,231,1.0
1759,255,267,1.0
1760,255,513,0.0
1761,255,1145,0.0
1762,256,311,0.0
1763,256,805,1.0
1764,256,935,0.0
1765,256,990,1.0
1766,256,1019,1.0
1767,256,1039,0.0
1768,256,1112,1.0
1769,257,251,0.0
1770,257,378,0.0
1771,257,489,1.0
1772,257,531,0.0
1773,257,930,0.0
1774,257,1198,0.0
1775,258,130,0.0
1776,258,217,0.0
1777,258,298,1.0
1778,258,410,0.0
1779,258,435,0.0
1780,258,950,1.0
1781,258,1021,1.0
1782,258,1185,0.0
1783,259,191,0.0
1784,259,256,0.0
1785,259,274,1.0
1786,259,308,0.0
1787,259,512,0.0
1788,259,696,0.0
1789,259,797,0.0
1790,259,843,1.0
1791,259,892,0.0
1792,259,1008,0.0
1793,260,27,0.0
1794,260,92,0.0
1795,260,184,1.0
1796,260,222,0.0
1797,260,456,1.0
1798,260,738,1.0
1799,260,743,1.0
1800,260,1081,1.0
1801,260,1366,1.0
1802,261,182,1.0
1803,261,341,0.0
1804,261,361,0.0
1805,261,442,0.0
1806,261,502,0.0
1807,261,805,1.0
1808,261,1372,0.0
1809,262,139,0.0
1810,262,297,1.0
1811,262,453,1.0
1812,262,545,0.0
1813,262,596,0.0
1814,262,824,0.0
1815,262,948,1.0
1816,262,1029,1.0
1817,262,1100,0.0
1818,262,1167,0.0
1819,263,428,1.0
1820,263,521,0.0
1821,263,595,0.0
1822,263,605,0.0
1823,263,666,0.0
1824,263,671,0.0
1825,263,1030,1.0
1826,263,1046,0.0
1827,264,184,0.0
1828,264,194,1.0
1829,264,206,0.0
1830,264,301,0.0
1831,264,989,1.0
1832,264,1102,0.0
1833,264,1228,0.0
1834,265,58,0.0
1835,265,190,1.0
1836,265,213,1.0
1837,265,311,1.0
1838,265,313,1.0
1839,265,605,0.0
1840,265,746,0.0
1841,265,859,0.0
1842,265,873,0.0
1843,265,1032,1.0
1844,265,1269,0.0
1845,266,19,0.0
1846,266,166,0.0
1847,266,279,1.0
1848,266,330,0.0
1849,266,1200,1.0
1850,266,1278,0.0
1851,267,34,0.0
1852,267,181,0.0
1853,267,212,1.0
1854,267,511,0.0
1855,267,582,0.0
1856,267,747,0.0
1857,267,796,0.0
1858,267,906,0.0
1859,267,1135,0.0
1860,267,1369,0.0
1861,268,55,0.0
1862,268,268,0.0
1863,268,304,1.0
1864,268,763,0.0
1865,268,836,1.0
1866,268,855,1.0
1867,268,987,1.0
1868,268,1196,0.0
1869,269,211,1.0
1870,269,444,0.0
1871,269,590,0.0
1872,269,996,0.0
1873,270,135,0.0
1874,270,784,0.0
1875,270,1242,1.0
1876,271,15,0.0
1877,271,175,0.0
1878,271,196,0.0
1879,271,271,0.0
1880,271,340,1.0
1881,271,364,1.0
1882,271,522,0.0
1883,271,707,0.0
1884,271,714,0.0
1885,271,866,0.0
1886,271,876,1.0
1887,271,1029,0.0
1888,271,1082,1.0
1889,271,1172,0.0
1890,271,1196,0.0
1891,271,1317,0.0
1892,271,1348,0.0
1893,272,57,0.0
1894,272,209,1.0
1895,272,358,0.0
1896,272,365,1.0
1897,272,374,1.0
1898,272,790,0.0
1899,272,986,1.0
1900,273,11,0.0
1901,273,25,0.0
1902,273,237,1.0
1903,273,366,1.0
1904,273,849,0.0
1905,273,861,0.0
1906,273,978,0.0
1907,273,1122,1.0
1908,273,1235,0.0
1909,273,1305,1.0
1910,274,177,1.0
1911,274,338,1.0
1912,274,1181,0.0
1913,274,1222,1.0
1914,274,1239,0.0
1915,274,1281,0.0
1916,275,53,0.0
1917,275,58,0.0
1918,275,198,0.0
1919,275,549,0.0
1920,275,739,1.0
1921,275,838,1.0
1922,275,1124,1.0
1923,275,1188,0.0
1924,276,63,0.0
1925,276,96,1.0
1926,276,298,0.0
1927,276,748,1.0
1928,276,890,0.0
1929,276,1132,0.0
1930,276,1179,0.0
1931,276,1339,0.0
1932,277,290,1.0
1933,277,404,0.0
1934,277,425,0.0
1935,277,830,1.0
1936,277,878,1.0
1937,277,926,0.0
1938,277,983,1.0
1939,277,1091,0.0
1940,277,1196,0.0
1941,277,1203,1.0
1942,277,1212,0.0
1943,278,237,1.0
1944,278,336,1.0
1945,278,412,0.0
1946,278,1086,1.0
1947,278,1229,0.0
1948,279,338,1.0
1949,279,371,0.0
1950,279,483,0.0
1951,279,564,0.0
1952,279,1015,1.0
1953,280,437,0.0
1954,280,632,1.0
1955,280,1031,0.0
1956,280,1273,0.0
1957,280,1320,0.0
1958,281,238,1.0
1959,281,321,1.0
1960,281,522,0.0
1961,281,622,0.0
1962,281,840,1.0
1963,281,1034,0.0
1964,281,1054,0.0
1965,281,1137,0.0
1966,281,1214,0.0
1967,281,1273,0.0
1968,282,139,0.0
1969,282,678,0.0
1970,282,791,1.0
1971,282,841,1.0
1972,282,1215,0.0
1973,282,1221,1.0
1974,282,1312,1.0
1975,282,1323,0.0
1976,283,161,0.0
1977,283,193,1.0
1978,283,438,0.0
1979,283,612,0.0
1980,283,623,0.0
1981,283,626,0.0
1982,283,808,0.0
1983,283,1100,0.0
1984,283,1125,0.0
1985,284,200,0.0
1986,284,635,1.0
1987,284,821,1.0
1988,284,931,0.0
1989,284,974,1.0
1990,284,1177,0.0
1991,284,1337,0.0
1992,285,113,0.0
1993,285,161,0.0
1994,285,186,0.0
1995,285,288,1.0
1996,285,373,0.0
1997,285,852,0.0
1998,285,1352,0.0
1999,286,76,0.0
2000,286,120,0.0
2001,286,323,1.0
2002,286,522,0.0
2003,286,794,1.0
2004,286,862,1.0
2005,286,969,1.0
2006,286,973,1.0
2007,286,1027,1.0
2008,286,1323,0.0
2009,287,142,0.0
2010,287,207,1.0
2011,287,354,0.0
2012,287,561,0.0
2013,287,591,1.0
2014,287,863,1.0
2015,287,1153,0.0
2016,288,20,0.0
2017,288,167,0.0
2018,288,182,0.0
2019,288,210,1.0
2020,288,278,1.0
2021,288,288,1.0
2022,288,303,0.0
2023,288,618,0.0
2024,288,625,1.0
2025,288,796,1.0
2026,288,844,1.0
2027,288,947,1.0
2028,288,956,1.0
2029,288,1098,1.0
2030,289,200,1.0
2031,289,221,1.0
2032,289,277,1.0
2033,289,323,1.0
2034,289,940,0.0
2035,289,944,1.0
2036,289,1170,0.0
2037,289,1333,0.0
2038,290,80,0.0
2039,290,82,0.0
2040,290,287,1.0
2041,290,470,0.0
2042,290,475,0.0
2043,290,595,1.0
2044,290,958,1.0
2045,290,987,0.0
2046,290,1010,1.0
2047,290,1207,1.0
2048,290,1315,0.0
2049,291,239,1.0
2050,291,581,1.0
2051,291,613,1.0
2052,291,781,0.0
2053,291,1129,1.0
2054,291,1198,0.0
2055,291,1274,0.0
2056,291,1305,0.0
2057,292,131,0.0
2058,292,426,0.0
2059,292,866,1.0
2060,292,1034,0.0
2061,292,1096,0.0
2062,293,323,1.0
2063,293,566,0.0
2064,293,783,0.0
2065,293,833,0.0
2066,293,922,0.0
2067,293,967,0.0
2068,293,1029,0.0
2069,293,1223,1.0
2070,294,59,0.0
2071,294,369,0.0
2072,294,796,0.0
2073,294,852,0.0
2074,294,897,0.0
2075,294,1103,0.0
2076,295,42,1.0
2077,295,618,0.0
2078,295,761,0.0
2079,295,806,1.0
2080,296,89,0.0
2081,296,119,0.0
2082,296,165,1.0
2083,296,209,1.0
2084,296,329,1.0
2085,296,441,0.0
2086,296,460,0.0
2087,296,731,0.0
2088,296,890,1.0
2089,296,1008,1.0
2090,297,65,0.0
2091,297,398,0.0
2092,297,576,1.0
2093,298,62,0.0
2094,298,109,1.0
2095,298,226,1.0
2096,298,837,0.0
2097,298,1007,1.0
2098,298,1196,0.0
2099,299,240,0.0
2100,299,820,1.0
2101,299,1189,1.0
2102,299,1294,0.0
2103,300,55,0.0
2104,300,217,1.0
2105,300,506,0.0
2106,300,914,1.0
2107,300,950,0.0
2108,300,1182,0.0
2109,300,1266,0.0
2110,301,97,0.0
2111,301,113,1.0
2112,301,419,0.0
2113,301,552,0.0
2114,301,554,0.0
2115,301,564,0.0
2116,301,1310,0.0
2117,302,567,0.0
2118,302,655,0.0
2119,302,751,0.0
2120,302,1005,1.0
2121,302,1131,1.0
2122,302,1224,1.0
2123,303,101,0.0
2124,303,334,1.0
2125,303,394,1.0
2126,304,122,0.0
2127,304,163,0.0
2128,304,168,1.0
2129,304,212,0.0
2130,304,303,0.0
2131,304,460,0.0
2132,304,792,0.0
2133,305,353,0.0
2134,305,758,0.0
2135,305,903,0.0
2136,305,1242,0.0
2137,306,339,1.0
2138,306,348,1.0
2139,306,560,0.0
2140,306,906,1.0
2141,306,1057,0.0
2142,306,1178,0.0
2143,306,1358,0.0
2144,307,248,0.0
2145,307,382,1.0
2146,307,1099,0.0
2147,307,1170,0.0
2148,307,1238,0.0
2149,308,166,0.0
2150,308,283,1.0
2151,308,292,0.0
2152,308,491,0.0
2153,308,517,0.0
2154,308,717,0.0
2155,308,922,0.0
2156,308,1176,0.0
2157,309,88,0.0
2158,309,273,0.0
2159,309,332,0.0
2160,309,713,0.0
2161,309,868,0.0
2162,309,1088,0.0
2163,309,1254,0.0
2164,310,143,0.0
2165,310,571,1.0
2166,310,813,1.0
2167,310,827,1.0
2168,310,905,1.0
2169,310,938,0.0
2170,310,998,1.0
2171,310,1038,0.0
2172,310,1155,0.0
2173,310,1224,1.0
2174,311,54,0.0
2175,311,504,0.0
2176,311,852,0.0
2177,311,882,0.0
2178,311,977,1.0
2179,311,1054,0.0
2180,311,1134,1.0
2181,312,223,1.0
2182,312,1285,0.0
2183,312,1378,0.0
2184,313,11,0.0
2185,313,56,0.0
2186,313,332,0.0
2187,313,447,0.0
2188,313,548,0.0
2189,313,1036,0.0
2190,313,1206,0.0
2191,313,1222,1.0
2192,314,93,0.0
2193,314,115,0.0
2194,314,376,0.0
2195,314,490,0.0
2196,314,766,0.0
2197,314,997,1.0
2198,314,1130,0.0
2199,315,285,0.0
2200,315,507,0.0
2201,315,631,0.0
2202,315,825,0.0
2203,315,878,1.0
2204,315,965,0.0
2205,315,1017,0.0
2206,315,1115,0.0
2207,315,1123,0.0
2208,316,36,0.0
2209,316,44,0.0
2210,316,77,0.0
2211,316,165,0.0
2212,316,495,0.0
2213,316,510,0.0
2214,316,686,0.0
2215,316,926,0.0
2216,316,998,1.0
2217,317,185,0.0
2218,317,341,1.0
2219,317,695,0.0
2220,317,844,0.0
2221,317,939,0.0
2222,317,981,1.0
2223,317,1091,0.0
2224,317,1193,1.0
2225,318,76,0.0
2226,318,125,1.0
2227,318,157,0.0
2228,318,308,1.0
2229,318,549,1.0
2230,318,976,0.0
2231,318,1360,0.0
2232,319,43,0.0
2233,319,311,1.0
2234,319,536,1.0
2235,319,648,0.0
2236,319,1023,0.0
2237,319,1045,0.0
2238,319,1060,0.0
2239,320,372,1.0
2240,320,402,0.0
2241,320,461,0.0
2242,320,498,0.0
2243,320,635,0.0
2244,320,757,0.0
2245,320,793,0.0
2246,320,962,0.0
2247,320,1067,1.0
2248,320,1087,1.0
2249,321,108,0.0
2250,321,263,0.0
2251,321,272,0.0
2252,321,347,0.0
2253,321,398,0.0
2254,321,693,0.0
2255,321,876,1.0
2256,321,1047,0.0
2257,321,1346,0.0
2258,321,1372,0.0
2259,322,11,0.0
2260,322,315,1.0
2261,322,328,0.0
2262,322,547,1.0
2263,322,577,1.0
2264,322,600,0.0
2265,322,655,0.0
2266,322,746,0.0
2267,322,915,1.0
2268,322,942,1.0
2269,322,1066,1.0
2270,322,1139,1.0
2271,323,173,0.0
2272,323,192,1.0
2273,323,445,1.0
2274,323,588,1.0
2275,323,703,0.0
2276,323,890,0.0
2277,323,918,1.0
2278,323,923,0.0
2279,323,1147,0.0
2280,323,1209,0.0
2281,324,65,0.0
2282,324,311,0.0
2283,324,568,1.0
2284,324,578,1.0
2285,324,613,0.0
2286,324,875,1.0
2287,324,989,1.0
2288,324,1075,0.0
2289,324,1150,0.0
2290,324,1192,1.0
2291,324,1225,0.0
2292,325,78,0.0
2293,325,318,1.0
2294,325,375,1.0
2295,325,394,1.0
2296,325,815,0.0
2297,325,826,1.0
2298,325,1353,0.0
2299,326,241,0.0
2300,326,302,1.0
2301,326,398,1.0
2302,326,727,0.0
2303,327,11,0.0
2304,327,127,1.0
2305,327,410,1.0
2306,327,491,0.0
2307,327,599,1.0
2308,327,897,1.0
2309,327,916,0.0
2310,327,971,0.0
2311,327,1064,1.0
2312,327,1278,0.0
2313,328,129,1.0
2314,328,405,1.0
2315,328,423,1.0
2316,328,466,0.0
2317,328,1043,1.0
2318,328,1167,0.0
2319,328,1296,0.0
2320,329,115,0.0
2321,329,235,1.0
2322,329,238,1.0
2323,329,299,1.0
2324,329,697,0.0
2325,329,992,1.0
2326,329,1123,1.0
2327,330,138,0.0
2328,330,217,1.0
2329,330,221,1.0
2330,330,236,1.0
2331,330,545,0.0
2332,330,625,0.0
2333,330,629,0.0
2334,330,695,0.0
2335,330,797,1.0
2336,330,896,1.0
2337,330,918,0.0
2338,330,1351,0.0
2339,331,86,0.0
2340,331,247,1.0
2341,331,380,1.0
2342,331,503,0.0
2343,331,542,1.0
2344,331,547,0.0
2345,332,12,1.0
2346,332,231,1.0
2347,332,240,1.0
2348,332,322,1.0
2349,332,325,1.0
2350,332,391,0.0
2351,332,435,1.0
2352,332,440,0.0
2353,332,717,0.0
2354,332,941,0.0
2355,332,1011,0.0
2356,332,1070,0.0
2357,332,1114,0.0
2358,332,1206,1.0
2359,332,1218,1.0
2360,332,1292,0.0
2361,332,1330,0.0
2362,333,160,0.0
2363,333,205,1.0
2364,333,381,1.0
2365,333,644,0.0
2366,333,778,0.0
2367,333,1048,1.0
2368,333,1197,1.0
2369,333,1241,0.0
2370,333,1347,0.0
2371,334,190,0.0
2372,334,243,1.0
2373,334,387,1.0
2374,334,826,1.0
2375,334,857,1.0
2376,334,1041,1.0
2377,334,1067,0.0
2378,334,1313,0.0
2379,335,16,0.0
2380,335,77,0.0
2381,335,380,1.0
2382,335,621,1.0
2383,335,651,1.0
2384,335,833,0.0
2385,335,1014,1.0
2386,335,1192,1.0
2387,335,1207,1.0
2388,336,313,0.0
2389,336,324,1.0
2390,336,448,0.0
2391,336,910,0.0
2392,336,1032,1.0
2393,336,1073,1.0
2394,336,1087,0.0
2395,337,134,1.0
2396,337,206,1.0
2397,337,252,0.0
2398,337,343,1.0
2399,337,406,0.0
2400,337,607,1.0
2401,337,764,0.0
2402,337,998,1.0
2403,337,1208,1.0
2404,337,1252,0.0
2405,338,66,0.0
2406,338,259,1.0
2407,338,548,1.0
2408,338,633,1.0
2409,338,746,0.0
2410,338,1056,1.0
2411,338,1113,0.0
2412,338,1163,0.0
2413,338,1216,1.0
2414,339,199,1.0
2415,339,473,0.0
2416,339,635,1.0
2417,339,863,1.0
2418,339,903,1.0
2419,339,1055,1.0
2420,339,1312,0.0
2421,340,83,0.0
2422,340,277,0.0
2423,340,345,1.0
2424,340,542,0.0
2425,340,558,1.0
2426,340,626,1.0
2427,340,866,1.0
2428,340,904,1.0
2429,340,1054,1.0
2430,340,1233,0.0
2431,340,1258,0.0
2432,341,308,0.0
2433,341,419,1.0
2434,341,573,1.0
2435,341,637,1.0
2436,341,652,0.0
2437,341,811,0.0
2438,341,853,1.0
2439,341,881,1.0
2440,341,977,1.0
2441,342,46,0.0
2442,342,138,1.0
2443,342,146,1.0
2444,342,186,1.0
2445,342,283,0.0
2446,342,362,0.0
2447,342,681,0.0
2448,343,461,0.0
2449,343,677,0.0
2450,343,689,1.0
2451,343,828,1.0
2452,343,897,0.0
2453,343,1266,0.0
2454,343,1373,0.0
2455,343,1374,0.0
2456,344,100,0.0
2457,344,183,1.0
2458,344,369,1.0
2459,344,528,1.0
2460,344,556,1.0
2461,344,610,1.0
2462,344,726,0.0
2463,344,768,0.0
2464,344,816,1.0
2465,344,852,1.0
2466,344,1120,0.0
2467,344,1139,0.0
2468,344,1194,1.0
2469,345,153,1.0
2470,345,224,1.0
2471,345,413,0.0
2472,345,829,1.0
2473,345,907,1.0
2474,345,1007,1.0
2475,345,1209,1.0
2476,346,120,0.0
2477,346,321,1.0
2478,346,323,1.0
2479,346,364,1.0
2480,346,374,1.0
2481,346,524,1.0
2482,346,713,0.0
2483,346,921,0.0
2484,346,1013,1.0
2485,346,1039,1.0
2486,346,1237,0.0
2487,346,1318,0.0
2488,347,90,0.0
2489,347,225,1.0
2490,347,445,0.0
2491,347,851,1.0
2492,347,877,0.0
2493,347,1178,0.0
2494,348,133,1.0
2495,348,226,1.0
2496,348,513,0.0
2497,348,993,0.0
2498,348,1026,0.0
2499,348,1154,1.0
2500,348,1337,0.0
2501,349,50,0.0
2502,349,400,0.0
2503,349,516,0.0
2504,349,667,0.0
2505,349,850,1.0
2506,349,910,1.0
2507,349,1087,0.0
2508,349,1168,0.0
2509,350,178,1.0
2510,350,208,1.0
2511,350,309,0.0
2512,350,443,0.0
2513,350,536,0.0
2514,350,633,0.0
2515,350,637,0.0
2516,350,892,0.0
2517,350,979,0.0
2518,350,1051,1.0
2519,351,55,0.0
2520,351,114,1.0
2521,351,228,1.0
2522,351,351,1.0
2523,351,429,1.0
2524,351,446,0.0
2525,351,801,0.0
2526,351,911,1.0
2527,351,1017,1.0
2528,351,1039,1.0
2529,351,1155,1.0
2530,351,1189,0.0
2531,351,1356,0.0
2532,352,89,0.0
2533,352,120,0.0
2534,352,223,0.0
2535,352,414,0.0
2536,352,416,0.0
2537,352,519,1.0
2538,352,692,0.0
2539,352,912,1.0
2540,352,1105,0.0
2541,353,360,1.0
2542,353,518,1.0
2543,353,597,0.0
2544,353,699,0.0
2545,353,870,1.0
2546,353,913,1.0
2547,354,236,1.0
2548,354,328,1.0
2549,354,337,1.0
2550,354,355,1.0
2551,354,368,0.0
2552,354,399,0.0
2553,354,914,1.0
2554,354,1125,0.0
2555,354,1323,0.0
2556,355,463,0.0
2557,355,556,0.0
